ticker,name,run_date,prior_status,new_status,prior_score,new_score
ZUARIIND,Zuari Industries Ltd,2026-04-06,New,Watchlist,,68.32
ALEMBICLTD,Alembic Ltd,2026-04-06,New,Investable,,80.67
MGL,Mahanagar Gas Ltd,2026-04-06,New,Investable,,80.63
JKPAPER,JK Paper Ltd,2026-04-06,New,Watchlist,,60.52
INDSWFTLAB,Ind-Swift Laboratories Ltd,2026-04-06,New,Avoid,,47.33
VASCONEQ,Vascon Engineers Ltd,2026-04-06,New,Investable,,72.56
AUBANK,AU Small Finance Bank Ltd,2026-04-06,New,Watchlist,,64.3
BLUEJET,Blue Jet Healthcare Ltd,2026-04-06,New,Watchlist,,61.45
VRAJ,Vraj Iron & Steel Ltd,2026-04-06,New,Watchlist,,66.15
DHUNINV,Dhunseri Investments Ltd,2026-04-06,New,Watchlist,,66.66
NATIONALUM,National Aluminium Company Ltd,2026-04-06,New,Investable,,73.21
ELECTHERM,Electrotherm (India) Ltd,2026-04-06,New,Investable,,71.99
EPACKPEB,EPack Prefab Technologies Ltd,2026-04-06,New,Watchlist,,66.15
GANESHHOU,Ganesh Housing Ltd,2026-04-06,New,Investable,,82.3
AIIL,Authum Investment & Infrastructure Ltd,2026-04-06,New,Watchlist,,62.23
STAR,Strides Pharma Science Ltd,2026-04-06,New,Investable,,72.13
SAMHI,Samhi Hotels Ltd,2026-04-06,New,Investable,,74.7
ASHOKA,Ashoka Buildcon Ltd,2026-04-06,New,Investable,,76.55
DBCORP,D B Corp Ltd,2026-04-06,New,Investable,,73.49
NIMBSPROJ,Nimbus Projects Ltd,2026-04-06,New,Watchlist,,64.24
PETRONET,Petronet LNG Ltd,2026-04-06,New,Investable,,73.28
LAXMIDENTL,Laxmi Dental Ltd,2026-04-06,New,Investable,,75.99
ZUARI,Zuari Agro Chemicals Ltd,2026-04-06,New,Investable,,73.27
HYUNDAI,Hyundai Motor India Ltd,2026-04-06,New,Watchlist,,56.31
LOTUSDEV,Sri Lotus Developers & Realty Ltd,2026-04-06,New,Watchlist,,64.59
RPOWER,Reliance Power Ltd,2026-04-06,New,Watchlist,,61.95
DENTA,Denta Water & Infra Solutions Ltd,2026-04-06,New,Watchlist,,68.6
PNCINFRA,PNC Infratech Ltd,2026-04-06,New,Watchlist,,63.62
MSTCLTD,MSTC Ltd,2026-04-06,New,Investable,,75.97
CCAVENUE,AvenuesAI Ltd,2026-04-06,New,Investable,,75.18
CIGNITITEC,Cigniti Technologies Ltd,2026-04-06,New,Investable,,73.21
BEL,Bharat Electronics Ltd,2026-04-06,New,Investable,,71.16
EIHOTEL,EIH Ltd,2026-04-06,New,Watchlist,,69.94
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,2026-04-06,New,Watchlist,,67.49
SHREEJISPG,Shreeji Shipping Global Ltd,2026-04-06,New,Watchlist,,60.12
ACC,ACC Ltd,2026-04-06,New,Investable,,79.32
TOLINS,Tolins Tyres Ltd,2026-04-06,New,Investable,,75.01
SUDARCOLOR,Sudarshan Colorants India Ltd,2026-04-06,New,Investable,,74.45
VIKRAMSOLR,Vikram Solar Ltd,2026-04-06,New,Investable,,72.6
GMRP&UI,GMR Power & Urban Infra Ltd,2026-04-06,New,Investable,,72.02
ABSLAMC,Aditya Birla Sun Life AMC Ltd,2026-04-06,New,Watchlist,,65.4
NAVNETEDUL,Navneet Education Ltd,2026-04-06,New,Watchlist,,69.21
ENGINERSIN,Engineers India Ltd,2026-04-06,New,Watchlist,,63.1
JPPOWER,Jaiprakash Power Ventures Ltd,2026-04-06,New,Watchlist,,68.87
TICL,Twamev Construction & Infrastructure Ltd,2026-04-06,New,Investable,,76.13
MBEL,M & B Engineering Ltd,2026-04-06,New,Watchlist,,66.39
SUNTV,Sun TV Network Ltd,2026-04-06,New,Watchlist,,67.19
EMSLIMITED,EMS Ltd,2026-04-06,New,Investable,,75.35
SHRIRAMFIN,Shriram Finance Ltd,2026-04-06,New,Watchlist,,60.81
NAM-INDIA,Nippon Life India Asset Management Ltd,2026-04-06,New,Watchlist,,63.02
AMIRCHAND,Amir Chand Jagdish Kumar (Exports) Ltd,2026-04-06,New,Watchlist,,58.42
GATEWAY,Gateway Distriparks Ltd,2026-04-06,New,Investable,,73.08
HAL,Hindustan Aeronautics Ltd,2026-04-06,New,Investable,,75.7
MAZDOCK,Mazagon Dock Shipbuilders Ltd,2026-04-06,New,Watchlist,,67.67
TI,Tilaknagar Industries Ltd,2026-04-06,New,Watchlist,,59.63
MAITHANALL,Maithan Alloys Ltd,2026-04-06,New,Watchlist,,69.75
JARO,Jaro Institute of Technol. Mgt. and Research Ltd,2026-04-06,New,Watchlist,,59.66
CHAMBLFERT,Chambal Fertilisers & Chemicals Ltd,2026-04-06,New,Investable,,71.85
UNITDSPR,United Spirits Ltd,2026-04-06,New,Watchlist,,62.72
DCAL,Dishman Carbogen Amcis Ltd,2026-04-06,New,Watchlist,,62.28
MARUTI,Maruti Suzuki India Ltd,2026-04-06,New,Watchlist,,68.39
CONCORDBIO,Concord Biotech Ltd,2026-04-06,New,Watchlist,,68.63
DHAMPURSUG,Dhampur Sugar Mills Ltd,2026-04-06,New,Watchlist,,62.35
DVL,Dhunseri Ventures Ltd,2026-04-06,New,Watchlist,,68.35
IDEA,Vodafone Idea Ltd,2026-04-06,New,Watchlist,,63.11
PCJEWELLER,PC Jeweller Ltd,2026-04-06,New,Watchlist,,62.24
SYNGENE,Syngene International Ltd,2026-04-06,New,Investable,,72.16
JYOTHYLAB,Jyothy Labs Ltd,2026-04-06,New,Watchlist,,65.93
IGIL,International Gemmological Institute (India) Ltd,2026-04-06,New,Watchlist,,61.7
CIPLA,Cipla Ltd,2026-04-06,New,Investable,,70.7
OFSS,Oracle Financial Services Software Ltd,2026-04-06,New,Watchlist,,59.72
ZENTEC,Zen Technologies Ltd,2026-04-06,New,Watchlist,,68.81
PNBHOUSING,PNB Housing Finance Ltd,2026-04-06,New,Watchlist,,65.77
ITC,ITC Ltd,2026-04-06,New,Investable,,79.68
NEPHROPLUS,Nephrocare Health Services Ltd,2026-04-06,New,Watchlist,,56.29
MARATHON,Marathon Nextgen Realty Ltd,2026-04-06,New,Watchlist,,67.62
INDIANB,Indian Bank,2026-04-06,New,Watchlist,,60.59
JBCHEPHARM,J B Chemicals & Pharmaceuticals Ltd,2026-04-06,New,Watchlist,,63.33
NMDC,NMDC Ltd,2026-04-06,New,Investable,,77.45
KSOLVES,Ksolves India Ltd,2026-04-06,New,Watchlist,,67.84
MUTHOOTFIN,Muthoot Finance Ltd,2026-04-06,New,Watchlist,,59.3
CMSINFO,CMS Info Systems Ltd,2026-04-06,New,Watchlist,,69.57
SCHAEFFLER,Schaeffler India Ltd,2026-04-06,New,Watchlist,,56.19
FIVESTAR,Five-Star Business Finance Ltd,2026-04-06,New,Watchlist,,59.45
INDIGOPNTS,Indigo Paints Ltd,2026-04-06,New,Watchlist,,68.77
HDFCAMC,HDFC Asset Management Company Ltd,2026-04-06,New,Watchlist,,58.54
GLOBAL,Global Education Ltd,2026-04-06,New,Watchlist,,60.88
NEWGEN,Newgen Software Technologies Ltd,2026-04-06,New,Watchlist,,61.26
IEX,Indian Energy Exchange Ltd,2026-04-06,New,Watchlist,,62.63
FIEMIND,Fiem Industries Ltd,2026-04-06,New,Watchlist,,65.58
CONTROLPR,Control Print Ltd,2026-04-06,New,Investable,,76.05
AGARIND,Agarwal Industrial Corporation Ltd,2026-04-06,New,Watchlist,,69.69
INDIAMART,Indiamart Intermesh Ltd,2026-04-06,New,Investable,,71.77
GPTHEALTH,GPT Healthcare Ltd,2026-04-06,New,Investable,,77.16
SKFINDIA,SKF India Ltd,2026-04-06,New,Investable,,72.34
IGL,Indraprastha Gas Ltd,2026-04-06,New,Watchlist,,60.14
ANANDRATHI,Anand Rathi Wealth Ltd,2026-04-06,New,Watchlist,,50.58
CUMMINSIND,Cummins India Ltd,2026-04-06,New,Watchlist,,58.9
IVALUE,Ivalue Infosolutions Ltd,2026-04-06,New,Watchlist,,65.36
MAWANASUG,Mawana Sugars Ltd,2026-04-06,New,Investable,,74.84
INDGN,Indegene Ltd,2026-04-06,New,Watchlist,,68.76
PFS,PTC India Financial Services Ltd,2026-04-06,New,Watchlist,,69.8
GPPL,Gujarat Pipavav Port Ltd,2026-04-06,New,Watchlist,,68.33
MANINFRA,Man Infraconstruction Ltd,2026-04-06,New,Watchlist,,66.73
ECOSMOBLTY,Ecos (India) Mobility & Hospitality Ltd,2026-04-06,New,Investable,,70.19
BPCL,Bharat Petroleum Corporation Ltd,2026-04-06,New,Investable,,72.32
CAPLIPOINT,Caplin Point Laboratories Ltd,2026-04-06,New,Investable,,71.48
AADHARHFC,Aadhar Housing Finance Ltd,2026-04-06,New,Watchlist,,59.97
BALAJEE,Shree Tirupati Balajee Agro Trading Co. Ltd,2026-04-06,New,Watchlist,,60.13
TRITURBINE,Triveni Turbine Ltd,2026-04-06,New,Investable,,70.35
BRIGHOTEL,Brigade Hotel Ventures Ltd,2026-04-06,New,Watchlist,,60.5
AKZOINDIA,Akzo Nobel India Ltd,2026-04-06,New,Watchlist,,65.24
ARKADE,Arkade Developers Ltd,2026-04-06,New,Investable,,70.36
KPITTECH,KPIT Technologies Ltd,2026-04-06,New,Watchlist,,57.69
GRINFRA,G R Infraprojects Ltd,2026-04-06,New,Watchlist,,57.31
NATCOPHARM,Natco Pharma Ltd,2026-04-06,New,Investable,,74.62
TDPOWERSYS,TD Power Systems Ltd,2026-04-06,New,Watchlist,,60.39
GSPCROP,GSP Crop Science Ltd,2026-04-06,New,Watchlist,,56.13
MAYURUNIQ,Mayur Uniquoters Ltd,2026-04-06,New,Investable,,75.38
TRIGYN,Trigyn Technologies Ltd,2026-04-06,New,Watchlist,,55.31
LEMONTREE,Lemon Tree Hotels Ltd,2026-04-06,New,Watchlist,,62.98
IREDA,Indian Renewable Energy Development Agency Ltd,2026-04-06,New,Watchlist,,59.09
PENINLAND,Peninsula Land Ltd,2026-04-06,New,Watchlist,,50.0
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Ltd,2026-04-06,New,Investable,,78.62
GROWW,Billionbrains Garage Ventures Ltd,2026-04-06,New,Watchlist,,51.0
KSCL,Kaveri Seed Company Ltd,2026-04-06,New,Watchlist,,65.66
STYLAMIND,Stylam Industries Ltd,2026-04-06,New,Watchlist,,63.11
KFINTECH,KFin Technologies Ltd,2026-04-06,New,Watchlist,,56.36
DOMS,DOMS Industries Ltd,2026-04-06,New,Watchlist,,50.86
MAMATA,Mamata Machinery Ltd,2026-04-06,New,Investable,,72.9
OSWALAGRO,Oswal Agro Mills Ltd,2026-04-06,New,Investable,,72.24
EIEL,Enviro Infra Engineers Ltd,2026-04-06,New,Watchlist,,55.63
BANCOINDIA,Banco Products (India) Ltd,2026-04-06,New,Investable,,76.2
ALLCARGO,Allcargo Logistics Ltd,2026-04-06,New,Watchlist,,57.5
NUCLEUS,Nucleus Software Exports Ltd,2026-04-06,New,Watchlist,,64.36
SESHAPAPER,Seshasayee Paper & Boards Ltd,2026-04-06,New,Watchlist,,59.4
GOLDIAM,Goldiam International Ltd,2026-04-06,New,Watchlist,,69.34
JAMNAAUTO,Jamna Auto Industries Ltd,2026-04-06,New,Watchlist,,64.34
M&MFIN,Mahindra & Mahindra Financial Services Ltd,2026-04-06,New,Watchlist,,60.86
GNFC,Gujarat Narmada Valley Fertilizers & Chemicals Ltd,2026-04-06,New,Investable,,72.49
HUDCO,Housing & Urban Development Corporation Ltd,2026-04-06,New,Watchlist,,61.86
NORTHARC,Northern ARC Capital Ltd,2026-04-06,New,Watchlist,,60.52
COLPAL,Colgate-Palmolive (India) Ltd,2026-04-06,New,Watchlist,,58.64
VMM,Vishal Mega Mart Ltd,2026-04-06,New,Watchlist,,58.78
MAHSEAMLES,Maharashtra Seamless Ltd,2026-04-06,New,Watchlist,,68.59
CLEAN,Clean Science & Technology Ltd,2026-04-06,New,Watchlist,,64.31
HGINFRA,H.G. Infra Engineering Ltd,2026-04-06,New,Watchlist,,59.25
MPSLTD,MPS Ltd,2026-04-06,New,Watchlist,,61.19
ELECTCAST,Electrosteel Castings Ltd,2026-04-06,New,Watchlist,,69.34
IGCL,Indogulf Cropsciences Ltd,2026-04-06,New,Watchlist,,60.91
INDIASHLTR,India Shelter Finance Corporation Ltd,2026-04-06,New,Watchlist,,56.97
PAISALO,Paisalo Digital Ltd,2026-04-06,New,Watchlist,,57.75
JINDALSAW,Jindal Saw Ltd,2026-04-06,New,Watchlist,,67.93
KCPSUGIND,KCP Sugar & Industries Corporation Ltd,2026-04-06,New,Watchlist,,53.54
SHARDACROP,Sharda Cropchem Ltd,2026-04-06,New,Watchlist,,64.03
CONCOR,Container Corporation Of India Ltd,2026-04-06,New,Watchlist,,62.1
FINEORG,Fine Organic Industries Ltd,2026-04-06,New,Watchlist,,56.68
CAMS,Computer Age Management Services Ltd,2026-04-06,New,Watchlist,,58.34
CARTRADE,Cartrade Tech Ltd,2026-04-06,New,Watchlist,,61.82
FLAIR,Flair Writing Industries Ltd,2026-04-06,New,Watchlist,,60.67
SIRCA,Sirca Paints India Ltd,2026-04-06,New,Watchlist,,60.05
ROUTE,Route Mobile Ltd,2026-04-06,New,Watchlist,,69.51
BALUFORGE,Balu Forge Industries Ltd,2026-04-06,New,Watchlist,,60.81
STOVEKRAFT,Stove Kraft Ltd,2026-04-06,New,Watchlist,,64.14
SUZLON,Suzlon Energy Ltd,2026-04-06,New,Watchlist,,69.3
GESHIP,Great Eastern Shipping Company Ltd,2026-04-06,New,Investable,,73.18
IDBI,IDBI Bank Ltd,2026-04-06,New,Watchlist,,63.2
CHOLAHLDNG,Cholamandalam Financial Holdings Ltd,2026-04-06,New,Watchlist,,63.16
CAMPUS,Campus Activewear Ltd,2026-04-06,New,Watchlist,,58.54
UTIAMC,UTI Asset Management Company Ltd,2026-04-06,New,Watchlist,,67.39
NPST,Network People Services Technologies Ltd,2026-04-06,New,Watchlist,,55.33
FMGOETZE,Federal-Mogul Goetze (India) Ltd,2026-04-06,New,Investable,,70.72
CDSL,Central Depository Services (India) Ltd,2026-04-06,New,Watchlist,,54.42
INDUSTOWER,Indus Towers Ltd,2026-04-06,New,Investable,,70.84
NLCINDIA,NLC India Ltd,2026-04-06,New,Investable,,70.55
DLINKINDIA,D-Link India Ltd,2026-04-06,New,Watchlist,,68.36
SRM,SRM Contractors Ltd,2026-04-06,New,Watchlist,,58.48
VEDL,Vedanta Ltd,2026-04-06,New,Watchlist,,69.74
TFCILTD,Tourism Finance Corporation of India Ltd,2026-04-06,New,Watchlist,,50.25
SHRIPISTON,Shriram Pistons & Rings Ltd,2026-04-06,New,Watchlist,,66.89
DRREDDY,Dr Reddys Laboratories Ltd,2026-04-06,New,Investable,,70.61
NATHBIOGEN,Nath Bio-Genes (India) Ltd,2026-04-06,New,Investable,,72.74
MASFIN,MAS Financial Services Ltd,2026-04-06,New,Watchlist,,62.41
LTF,L&T Finance Ltd,2026-04-06,New,Watchlist,,54.09
POLYCAB,Polycab India Ltd,2026-04-06,New,Watchlist,,54.45
LICI,Life Insurance Corporation of India,2026-04-06,New,Investable,,73.05
3MINDIA,3M India Ltd,2026-04-06,New,Watchlist,,55.57
AMBUJACEM,Ambuja Cements Ltd,2026-04-06,New,Watchlist,,59.4
BLS,BLS International Services Ltd,2026-04-06,New,Investable,,71.61
APTECHT,Aptech Ltd,2026-04-06,New,Watchlist,,63.5
ZENSARTECH,Zensar Technologies Ltd,2026-04-06,New,Watchlist,,61.39
CARERATING,CARE Ratings Ltd,2026-04-06,New,Watchlist,,57.68
SPIC,Southern Petrochemicals Industries Corporation Ltd,2026-04-06,New,Watchlist,,69.33
ARROWGREEN,Arrow Greentech Ltd,2026-04-06,New,Watchlist,,69.72
FINKURVE,Finkurve Financial Services Ltd,2026-04-06,New,Watchlist,,51.18
EMAMILTD,Emami Ltd,2026-04-06,New,Investable,,74.55
GRWRHITECH,Garware Hi Tech Films Ltd,2026-04-06,New,Watchlist,,59.9
PREMEXPLN,Premier Explosives Ltd,2026-04-06,New,Watchlist,,55.61
NTPC,NTPC Ltd,2026-04-06,New,Investable,,70.4
JWL,Jupiter Wagons Ltd,2026-04-06,New,Watchlist,,62.45
GARFIBRES,Garware Technical Fibres Ltd,2026-04-06,New,Watchlist,,66.06
SAGILITY,Sagility Ltd,2026-04-06,New,Watchlist,,54.67
ABB,ABB India Ltd,2026-04-06,New,Watchlist,,51.07
SYMPHONY,Symphony Ltd,2026-04-06,New,Watchlist,,63.84
POWERICA,Powerica Ltd,2026-04-06,New,Watchlist,,52.61
FORCEMOT,Force Motors Ltd,2026-04-06,New,Watchlist,,53.62
ZEEL,Zee Entertainment Enterprises Ltd,2026-04-06,New,Watchlist,,63.82
MARICO,Marico Ltd,2026-04-06,New,Watchlist,,61.24
LALPATHLAB,Dr Lal Pathlabs Ltd,2026-04-06,New,Watchlist,,63.1
EXPLEOSOL,Expleo Solutions Ltd,2026-04-06,New,Watchlist,,69.1
HINDCOPPER,Hindustan Copper Ltd,2026-04-06,New,Watchlist,,53.41
BAJFINANCE,Bajaj Finance Ltd,2026-04-06,New,Watchlist,,50.83
BLSE,BLS E-Services Ltd,2026-04-06,New,Watchlist,,54.95
KKCL,Kewal Kiran Clothing Ltd,2026-04-06,New,Watchlist,,62.07
INDNIPPON,India Nippon Electricals Ltd,2026-04-06,New,Investable,,70.48
GSFC,Gujarat State Fertilizers & Chemicals Ltd,2026-04-06,New,Watchlist,,67.53
STUDDS,Studds Accessories Ltd,2026-04-06,New,Watchlist,,52.85
MAHAPEXLTD,Maha Rashtra Apex Corporation Ltd,2026-04-06,New,Watchlist,,66.36
VINATIORGA,Vinati Organics Ltd,2026-04-06,New,Watchlist,,60.87
CCCL,Consolidated Construction Consortium Ltd,2026-04-06,New,Watchlist,,60.77
NILAINFRA,Nila Infrastructures Ltd,2026-04-06,New,Watchlist,,69.66
SURYAROSNI,Surya Roshni Ltd,2026-04-06,New,Watchlist,,66.32
TRAVELFOOD,Travel Food Services Ltd,2026-04-06,New,Watchlist,,65.78
VBL,Varun Beverages Ltd,2026-04-06,New,Watchlist,,62.5
POWERGRID,Power Grid Corporation of India Ltd,2026-04-06,New,Watchlist,,66.69
BSOFT,Birlasoft Ltd,2026-04-06,New,Watchlist,,54.46
TATAELXSI,Tata Elxsi Ltd,2026-04-06,New,Avoid,,47.31
HINDOILEXP,Hindustan Oil Exploration Company Ltd,2026-04-06,New,Watchlist,,61.28
BEPL,Bhansali Engineering Polymers Ltd,2026-04-06,New,Watchlist,,68.56
FINCABLES,Finolex Cables Ltd,2026-04-06,New,Watchlist,,63.2
SANOFI,Sanofi India Ltd,2026-04-06,New,Watchlist,,67.85
BFINVEST,BF Investment Ltd,2026-04-06,New,Watchlist,,63.28
UTTAMSUGAR,Uttam Sugar Mills Ltd,2026-04-06,New,Investable,,72.26
KRBL,KRBL Ltd,2026-04-06,New,Watchlist,,68.58
EICHERMOT,Eicher Motors Ltd,2026-04-06,New,Watchlist,,62.04
INNOVANA,Innovana Thinklabs Ltd,2026-04-06,New,Watchlist,,60.01
JINDRILL,Jindal Drilling & Industries Ltd,2026-04-06,New,Investable,,73.74
HINDZINC,Hindustan Zinc Ltd,2026-04-06,New,Watchlist,,68.63
OPTIEMUS,Optiemus Infracom Ltd,2026-04-06,New,Watchlist,,63.78
SJS,S J S Enterprises Ltd,2026-04-06,New,Avoid,,49.56
VERTOZ,Vertoz Ltd,2026-04-06,New,Watchlist,,59.68
DMART,Avenue Supermarts Ltd,2026-04-06,New,Watchlist,,51.68
TVSELECT,TVS Electronics Ltd,2026-04-06,New,Watchlist,,51.09
VIMTALABS,Vimta Labs Ltd,2026-04-06,New,Watchlist,,59.41
DALMIASUG,Dalmia Bharat Sugar & Industries Ltd,2026-04-06,New,Watchlist,,69.23
VSTIND,VST Industries Ltd,2026-04-06,New,Watchlist,,56.78
MAPMYINDIA,C.E. Info Systems Ltd,2026-04-06,New,Watchlist,,54.44
CHOLAFIN,Cholamandalam Investment & Finance Company Ltd,2026-04-06,New,Watchlist,,52.14
CENTRALBK,Central Bank of India,2026-04-06,New,Watchlist,,58.59
BLACKBUCK,Blackbuck Ltd,2026-04-06,New,Watchlist,,53.62
MUFIN,Mufin Green Finance Ltd,2026-04-06,New,Avoid,,34.76
AVANTIFEED,Avanti Feeds Ltd,2026-04-06,New,Watchlist,,59.69
SBIN,State Bank of India,2026-04-06,New,Watchlist,,53.73
LTFOODS,L T Foods Ltd,2026-04-06,New,Watchlist,,64.34
UFO,UFO Moviez India Ltd,2026-04-06,New,Watchlist,,61.89
RITES,Rites Ltd,2026-04-06,New,Watchlist,,56.98
ESABINDIA,Esab India Ltd,2026-04-06,New,Watchlist,,54.42
AEROENTER,Aeroflex Enterprises Ltd,2026-04-06,New,Watchlist,,67.0
ITCHOTELS,ITC Hotels Ltd,2026-04-06,New,Avoid,,49.62
TVTODAY,T.V. Today Network Ltd,2026-04-06,New,Watchlist,,67.01
TORNTPOWER,Torrent Power Ltd,2026-04-06,New,Watchlist,,63.89
PIXTRANS,Pix Transmission Ltd,2026-04-06,New,Watchlist,,68.13
GLAXO,Glaxosmithkline Pharmaceuticals Ltd,2026-04-06,New,Watchlist,,59.62
BHARATWIRE,Bharat Wire Ropes Ltd,2026-04-06,New,Investable,,74.18
SBFC,SBFC Finance Ltd,2026-04-06,New,Watchlist,,53.93
CREST,Crest Ventures Ltd,2026-04-06,New,Watchlist,,62.07
TAJGVK,TajGVK Hotels & Resorts Ltd,2026-04-06,New,Investable,,72.41
GPTINFRA,GPT Infraprojects Ltd,2026-04-06,New,Watchlist,,62.85
INDOBORAX,Indo Borax & Chemicals Ltd,2026-04-06,New,Watchlist,,61.55
ANTHEM,Anthem Biosciences Ltd,2026-04-06,New,Watchlist,,51.82
BAYERCROP,Bayer CropScience Ltd,2026-04-06,New,Avoid,,46.56
ONGC,Oil & Natural Gas Corpn Ltd,2026-04-06,New,Investable,,71.92
MCLOUD,Magellanic Cloud Ltd,2026-04-06,New,Watchlist,,62.75
MIDWESTLTD,Midwest Ltd,2026-04-06,New,Watchlist,,65.04
OBEROIRLTY,Oberoi Realty Ltd,2026-04-06,New,Watchlist,,63.12
MANAPPURAM,Manappuram Finance Ltd,2026-04-06,New,Watchlist,,53.01
NBCC,NBCC (India) Ltd,2026-04-06,New,Watchlist,,52.51
BSE,BSE Ltd,2026-04-06,New,Avoid,,44.5
INOXWIND,Inox Wind Ltd,2026-04-06,New,Watchlist,,56.32
QPOWER,Quality Power Electrical Equipments Ltd,2026-04-06,New,Watchlist,,50.71
FILATEX,Filatex India Ltd,2026-04-06,New,Investable,,72.83
HINDPETRO,Hindustan Petroleum Corporation Ltd,2026-04-06,New,Watchlist,,68.03
NILASPACES,Nila Spaces Ltd,2026-04-06,New,Watchlist,,61.23
NRL,Nupur Recyclers Ltd,2026-04-06,New,Watchlist,,62.43
LIKHITHA,Likhitha Infrastructure Ltd,2026-04-06,New,Watchlist,,62.25
XCHANGING,Xchanging Solutions Ltd,2026-04-06,New,Investable,,70.28
ONWARDTEC,Onward Technologies Ltd,2026-04-06,New,Watchlist,,65.16
FEDERALBNK,Federal Bank Ltd,2026-04-06,New,Avoid,,47.01
JSL,Jindal Stainless Ltd,2026-04-06,New,Watchlist,,59.35
CELLO,Cello World Ltd,2026-04-06,New,Watchlist,,59.75
DODLA,Dodla Dairy Ltd,2026-04-06,New,Watchlist,,63.35
DHANUKA,Dhanuka Agritech Ltd,2026-04-06,New,Watchlist,,68.09
CROMPTON,Crompton Greaves Consumer Electricals Ltd,2026-04-06,New,Watchlist,,61.84
TECHNOE,Techno Electric & Engineering Company Ltd,2026-04-06,New,Watchlist,,53.48
IMFA,Indian Metals & Ferro Alloys Ltd,2026-04-06,New,Watchlist,,66.06
AFFLE,Affle 3i Ltd,2026-04-06,New,Watchlist,,51.3
KRISHNADEF,Krishna Defence & Allied Industries Ltd,2026-04-06,New,Watchlist,,67.89
VINDHYATEL,Vindhya Telelinks Ltd,2026-04-06,New,Watchlist,,64.34
GRINDWELL,Grindwell Norton Ltd,2026-04-06,New,Watchlist,,57.37
KSB,KSB Ltd,2026-04-06,New,Avoid,,49.67
ICRA,ICRA Ltd,2026-04-06,New,Watchlist,,62.29
VINCOFE,Vintage Coffee & Beverages Ltd,2026-04-06,New,Watchlist,,52.38
BIRLACORPN,Birla Corporation Ltd,2026-04-06,New,Investable,,72.95
HEROMOTOCO,Hero MotoCorp Ltd,2026-04-06,New,Watchlist,,68.82
KANSAINER,Kansai Nerolac Paints Ltd,2026-04-06,New,Watchlist,,69.97
ADANIPOWER,Adani Power Ltd,2026-04-06,New,Watchlist,,59.93
LATENTVIEW,Latent View Analytics Ltd,2026-04-06,New,Avoid,,49.09
LGBBROSLTD,L G Balakrishnan & Bros Ltd,2026-04-06,New,Watchlist,,69.52
HATHWAY,Hathway Cable & Datacom Ltd,2026-04-06,New,Watchlist,,60.83
UNITEDTEA,United Nilgiri Tea Estates Company Ltd,2026-04-06,New,Watchlist,,52.51
AVANTEL,Avantel Ltd,2026-04-06,New,Watchlist,,59.07
YATHARTH,Yatharth Hospital & Trauma Care Services Ltd,2026-04-06,New,Watchlist,,53.09
GALAPREC,Gala Precision Engineering Ltd,2026-04-06,New,Watchlist,,61.65
JAIBALAJI,Jai Balaji Industries Ltd,2026-04-06,New,Watchlist,,61.09
ONEPOINT,One Point One Solutions Ltd,2026-04-06,New,Watchlist,,52.51
BBTC,The Bombay Burmah Trading Corporation Ltd,2026-04-06,New,Investable,,76.68
CIEINDIA,CIE Automotive India Ltd,2026-04-06,New,Watchlist,,60.5
MOLDTKPAC,Mold-Tek Packaging Ltd,2026-04-06,New,Watchlist,,61.73
RATEGAIN,Rategain Travel Technologies Ltd,2026-04-06,New,Watchlist,,50.89
MUFTI,Credo Brands Marketing Ltd,2026-04-06,New,Investable,,80.0
SUNPHARMA,Sun Pharmaceutical Industries Ltd,2026-04-06,New,Watchlist,,62.71
TORNTPHARM,Torrent Pharmaceuticals Ltd,2026-04-06,New,Watchlist,,59.83
ORKLAINDIA,Orkla India Ltd,2026-04-06,New,Watchlist,,60.63
FINPIPE,Finolex Industries Ltd,2026-04-06,New,Watchlist,,65.84
BOSCHLTD,Bosch Ltd,2026-04-06,New,Watchlist,,54.9
SUBROS,Subros Ltd,2026-04-06,New,Watchlist,,56.8
ESCORTS,Escorts Kubota Ltd,2026-04-06,New,Watchlist,,65.68
BASML,Bannari Amman Spinning Mills Ltd,2026-04-06,New,Watchlist,,64.67
ULTRACEMCO,UltraTech Cement Ltd,2026-04-06,New,Watchlist,,60.66
RAJOOENG,Rajoo Engineers Ltd,2026-04-06,New,Watchlist,,62.77
BTML,Bodhi Tree Multimedia Ltd,2026-04-06,New,Watchlist,,59.8
ELECON,Elecon Engineering Company Ltd,2026-04-06,New,Investable,,77.72
SONACOMS,Sona BLW Precision Forgings Ltd,2026-04-06,New,Watchlist,,50.44
FDC,FDC Ltd,2026-04-06,New,Watchlist,,69.65
IOC,Indian Oil Corporation Ltd,2026-04-06,New,Watchlist,,60.08
PRECWIRE,Precision Wires India Ltd,2026-04-06,New,Avoid,,40.35
INTELLECT,Intellect Design Arena Ltd,2026-04-06,New,Watchlist,,54.46
ZYDUSLIFE,Zydus Lifesciences Ltd,2026-04-06,New,Watchlist,,67.11
MINDTECK,Mindteck (India) Ltd,2026-04-06,New,Watchlist,,61.88
AURIONPRO,Aurionpro Solutions Ltd,2026-04-06,New,Watchlist,,57.06
ROTO,Roto Pumps Ltd,2026-04-06,New,Watchlist,,59.38
STARCEMENT,Star Cement Ltd,2026-04-06,New,Watchlist,,66.16
